TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,Channel,CustomerOccupation,PreviousTransactionDate,TransactionDate,Target
0.09090213900238153,0.6290322580645161,0.44482758620689655,0.0,0.33873764015222046,1,23,0,2,2024-11-04 08:12:19,2023-03-27 18:47:56,1
0.2758034914461754,0.19354838709677424,0.4068965517241379,1.0,0.3512068938859718,1,18,0,0,2024-11-04 08:10:19,2023-03-14 16:25:04,0
0.036225392733072605,0.08064516129032262,0.2379310344827586,0.0,0.10312864056295498,1,33,1,3,2024-11-04 08:08:48,2023-12-04 17:06:43,0
0.12190019445476197,0.9516129032258065,0.5793103448275863,0.0,0.5263727170120042,1,9,1,2,2024-11-04 08:09:38,2023-02-08 17:59:42,1
0.3603366907732308,0.6774193548387097,0.3586206896551724,0.0,0.2571621406325311,1,11,2,1,2024-11-04 08:06:26,2023-09-20 16:59:45,1
0.3466319998252092,0.14516129032258068,0.1206896551724138,0.0,0.03269070079639468,1,6,0,3,2024-11-04 08:08:00,2023-08-10 16:28:55,0
0.15635036815311676,0.19354838709677424,0.1724137931034483,0.0,0.5657346601424195,0,4,1,1,2024-11-04 08:09:17,2023-10-23 16:58:04,2
0.17626559461644345,0.935483870967742,0.5448275862068966,0.0,0.1545726311006004,0,30,1,2,2024-11-04 08:11:24,2023-11-27 16:21:20,1
0.3573488605824904,0.016129032258064557,0.3586206896551724,0.0,0.44866255842546854,1,8,1,3,2024-11-04 08:10:17,2023-08-07 16:37:06,0
0.08614455198933776,0.4838709677419355,0.44827586206896547,0.0,0.36486936155995753,1,30,1,0,2024-11-04 08:10:06,2023-06-21 16:00:51,1
0.1390187681618563,0.6290322580645161,0.16206896551724137,0.0,0.39612484446204205,1,10,1,1,2024-11-04 08:07:07,2023-01-18 16:47:29,1
0.4346282418230681,0.7580645161290323,0.3758620689655172,0.0,0.3607458830757896,1,33,2,2,2024-11-04 08:08:26,2023-09-28 17:53:43,1
0.08138150276387948,0.33870967741935487,0.4551724137931034,0.0,0.3747915236770619,1,29,0,1,2024-11-04 08:07:41,2023-04-10 16:38:45,2
0.037104808931809743,0.3548387096774194,0.6172413793103448,0.0,0.6583112560744674,0,14,2,0,2024-11-04 08:07:50,2023-03-14 16:07:32,2
0.0203795145185606,0.6290322580645161,0.11034482758620691,0.0,0.5134073551723977,1,12,0,2,2024-11-04 08:09:21,2023-04-26 18:35:50,1
0.06922808014158055,0.016129032258064557,0.2,1.0,0.02211378353687435,0,26,1,3,2024-11-04 08:10:12,2023-09-15 17:09:41,0
0.24474535165723524,0.11290322580645162,0.5206896551724138,0.0,0.055122450639596296,1,1,0,3,2024-11-04 08:09:44,2023-05-01 16:11:56,0
0.609703074133147,0.532258064516129,0.15517241379310343,0.0,0.02321422929471309,1,36,0,1,2024-11-04 08:11:35,2023-09-18 17:44:50,1
0.004582796215779239,0.4838709677419355,0.906896551724138,0.0,0.7176862539737386,1,19,2,0,2024-11-04 08:09:03,2023-06-05 17:08:37,2
0.29471367082523103,0.4516129032258065,0.5758620689655173,0.0,0.1310216129697986,1,37,2,1,2024-11-04 08:09:05,2023-02-21 16:14:16,1
0.19842579038213637,0.7258064516129032,0.4551724137931034,0.0,0.06296875661729563,1,18,0,2,2024-11-04 08:10:57,2023-01-18 17:03:54,1
0.03530774104743386,0.532258064516129,0.21379310344827585,0.0,0.4539194220945577,0,11,1,2,2024-11-04 08:10:18,2023-02-14 16:23:39,1
0.19550350674037012,0.0,0.506896551724138,0.0,0.034798824129676484,1,4,0,3,2024-11-04 08:07:58,2023-04-10 16:44:52,0
0.09118617404793637,0.19354838709677424,0.25517241379310346,0.0,0.754153560920126,1,35,1,0,2024-11-04 08:06:52,2023-01-18 17:53:37,2
0.06644781402259171,0.6774193548387097,0.4241379310344827,0.0,0.968593936859824,1,6,1,0,2024-11-04 08:08:59,2023-06-26 18:39:52,2
0.07500163866372435,0.5806451612903226,0.2068965517241379,0.0,0.33621542116418696,1,21,2,1,2024-11-04 08:11:22,2023-12-11 17:26:22,1
0.2918787825820971,0.5967741935483871,0.1206896551724138,0.0,0.9203766657098549,1,28,2,0,2024-11-04 08:06:35,2023-12-05 17:51:28,2
0.2532609408114663,0.5161290322580645,0.6517241379310346,0.0,0.15469363307763825,1,23,2,1,2024-11-04 08:09:14,2023-03-13 16:41:12,1
0.17472525071554984,0.6774193548387097,0.296551724137931,0.0,0.19990669403103972,1,25,2,2,2024-11-04 08:07:40,2023-01-31 16:58:42,1
0.11725731390242304,0.16129032258064518,0.14482758620689656,0.0,0.5198513826828693,1,0,2,3,2024-11-04 08:08:51,2023-05-15 17:02:15,2
0.3603749262601324,0.03225806451612906,0.25517241379310346,0.0,0.020989137383628034,1,26,1,3,2024-11-04 08:08:35,2023-10-12 16:57:36,0
0.18874674998361338,0.3548387096774194,0.43103448275862066,0.0,0.40432138393994543,1,33,1,1,2024-11-04 08:12:14,2023-06-26 16:10:57,2
0.07826257947519064,0.8548387096774193,0.24137931034482757,0.0,0.40101534103398884,1,30,0,2,2024-11-04 08:08:22,2023-10-16 16:06:05,1
0.5806277174506762,0.04838709677419356,0.4068965517241379,0.0,0.07653442270965106,0,29,2,3,2024-11-04 08:07:39,2023-01-17 16:48:10,0
0.2957951888833053,0.06451612903225812,0.396551724137931,0.0,0.09087786262107761,1,23,0,3,2024-11-04 08:11:29,2023-08-11 16:43:45,0
0.02201817824291551,0.12903225806451613,0.18275862068965515,0.0,0.09241257102984113,1,8,1,3,2024-11-04 08:06:37,2023-02-13 17:02:27,0
0.06553562454936747,0.0,0.41724137931034483,0.25,0.12375342754905794,1,25,1,3,2024-11-04 08:08:20,2023-08-28 16:52:22,0
0.2722421289519107,0.16129032258064518,0.806896551724138,0.0,0.10875187132918657,1,24,2,3,2024-11-04 08:08:24,2023-12-05 16:19:23,0
0.12397037295986367,0.5645161290322581,0.7241379310344828,0.0,0.049114702479666636,1,12,0,0,2024-11-04 08:11:56,2023-03-27 18:52:04,1
0.6459612401407065,0.19354838709677424,0.08275862068965517,0.0,0.5104912075257853,1,40,2,1,2024-11-04 08:08:58,2023-12-11 16:06:51,2
0.03232537306910791,0.27419354838709675,0.5724137931034483,0.0,0.36097780353177883,1,6,2,1,2024-11-04 08:06:34,2023-06-13 17:52:56,0
0.12574012978216698,0.016129032258064557,0.5827586206896552,0.0,0.004055582930385546,1,23,2,3,2024-11-04 08:08:50,2023-04-25 17:33:27,0
0.035411523083309665,0.4193548387096775,0.5137931034482759,0.0,0.62307279142822,0,39,2,1,2024-11-04 08:09:41,2023-02-28 17:58:02,2
0.24953024973235158,0.5967741935483871,0.18275862068965515,0.0,0.5692887571013036,0,26,2,1,2024-11-04 08:08:45,2023-05-25 16:52:57,2
0.30138303218335555,0.4193548387096775,0.3103448275862069,0.0,0.028225727843697722,0,6,0,1,2024-11-04 08:09:25,2023-11-30 16:51:46,0
0.20584893705346416,0.25806451612903225,0.17586206896551726,0.0,0.0493735122638865,1,15,0,1,2024-11-04 08:11:40,2023-08-14 17:12:27,0
0.11159299962856956,0.0,0.5827586206896552,0.0,0.017647466117765853,0,36,1,3,2024-11-04 08:10:26,2023-09-11 17:51:17,0
0.2294238458345168,0.27419354838709675,0.46206896551724136,0.0,0.5683812422735196,1,42,1,0,2024-11-04 08:09:01,2023-05-17 17:28:25,2
0.05289060280976207,0.09677419354838712,0.6620689655172414,0.75,0.09931371712023362,1,13,0,3,2024-11-04 08:06:33,2023-04-10 18:26:56,0
0.06791168694968211,0.14516129032258068,0.5551724137931034,0.0,0.0018210797544197651,1,5,1,3,2024-11-04 08:09:21,2023-05-05 17:32:18,0
0.040212807795669554,0.33870967741935487,0.08275862068965517,0.0,0.428361115611339,1,5,2,0,2024-11-04 08:09:09,2023-01-02 16:27:18,2
0.057844829469728416,0.6129032258064516,0.9206896551724139,0.75,0.49648388421724166,1,31,0,0,2024-11-04 08:08:51,2023-04-14 17:21:48,2
0.1341901723874238,0.5806451612903226,0.5586206896551724,0.0,0.5300175654536667,1,14,1,1,2024-11-04 08:11:58,2023-06-06 18:53:35,2
0.3398315453691363,0.7419354838709677,0.396551724137931,0.0,0.4853396021320549,1,16,0,0,2024-11-04 08:07:48,2023-12-11 16:57:41,1
0.023744237365902685,0.25806451612903225,0.46551724137931033,0.0,0.6606190326698617,1,29,0,0,2024-11-04 08:10:33,2023-04-03 16:43:29,2
0.7005833642858703,0.016129032258064557,0.2,0.0,0.1162143321463936,1,2,1,3,2024-11-04 08:07:32,2023-05-15 16:52:40,0
0.0009668115973693986,0.24193548387096775,0.06206896551724138,0.0,0.19562725744313414,0,11,0,1,2024-11-04 08:08:50,2024-01-01 16:07:05,0
0.4208033822019271,0.20967741935483875,0.4379310344827586,0.0,0.4770570168038135,1,17,2,0,2024-11-04 08:09:01,2023-07-05 17:49:26,2
0.14204483383949837,0.7258064516129032,0.35517241379310344,0.0,0.7312673814298266,1,2,1,0,2024-11-04 08:12:03,2023-02-28 16:46:55,2
0.19436736655815073,0.12903225806451613,0.6103448275862069,0.0,0.051503147059752806,0,13,1,3,2024-11-04 08:11:02,2023-10-25 16:13:39,0
0.014644191483318405,1.0,0.09999999999999999,0.0,0.246782859935506,0,41,1,2,2024-11-04 08:09:57,2023-03-06 17:39:01,1
0.0653444471148594,0.7903225806451613,0.1724137931034483,0.0,0.4433761164953257,1,40,0,0,2024-11-04 08:09:02,2023-12-19 17:11:31,1
0.0579704603552623,0.30645161290322587,0.9344827586206896,0.0,0.6257677743501354,1,41,2,0,2024-11-04 08:10:32,2023-02-13 18:42:09,2
0.006434486224300291,0.30645161290322587,0.16551724137931034,0.0,0.41080977884199765,1,13,2,1,2024-11-04 08:08:25,2023-11-15 16:08:52,2
0.19961109047608644,0.04838709677419356,0.3620689655172414,0.25,0.017920392799306795,1,15,1,3,2024-11-04 08:10:17,2023-01-27 16:35:40,0
0.015905962551071684,0.16129032258064518,0.18275862068965515,0.0,0.1049429979853171,0,3,1,3,2024-11-04 08:11:08,2023-02-15 16:30:09,0
0.17456684655552887,0.6774193548387097,0.47586206896551725,0.0,0.04096992495860725,1,10,0,0,2024-11-04 08:07:45,2023-07-26 16:44:22,1
0.19111188795909895,0.9193548387096775,0.09655172413793102,0.0,0.15468422181275754,0,20,2,2,2024-11-04 08:08:40,2023-03-24 18:50:42,1
0.08940549280080404,0.5483870967741935,0.21724137931034482,0.0,0.39360396994042,0,41,1,2,2024-11-04 08:09:51,2023-08-03 18:49:37,1
0.09300509078197033,0.09677419354838712,0.16551724137931034,0.0,0.04697632865212537,1,28,1,3,2024-11-04 08:09:49,2023-02-06 18:59:44,0
0.022520701785051018,0.09677419354838712,0.010344827586206896,0.0,0.055535201827936545,1,0,2,3,2024-11-04 08:12:03,2023-04-24 16:47:20,0
0.06618562782669493,0.5483870967741935,0.803448275862069,0.0,0.4882483552134038,0,34,1,1,2024-11-04 08:07:28,2023-03-21 16:20:33,2
0.1912866787563635,0.532258064516129,0.5344827586206897,0.0,0.3856722903455884,1,26,1,2,2024-11-04 08:06:32,2023-12-08 16:16:02,1
0.12025060630557802,0.12903225806451613,0.49999999999999994,0.0,0.33711016356106127,0,12,2,1,2024-11-04 08:10:04,2023-09-04 16:42:49,0
0.018134545216194366,0.8709677419354838,0.3482758620689655,0.0,0.23789459248886954,1,39,0,2,2024-11-04 08:09:12,2023-02-20 16:52:03,1
0.05709650636893968,0.8387096774193548,0.7344827586206897,0.0,0.08402847848752908,1,10,0,0,2024-11-04 08:10:07,2023-08-07 16:06:32,1
0.13437588760951738,0.1774193548387097,0.45172413793103444,0.0,0.48385060558128345,1,14,2,0,2024-11-04 08:10:57,2023-12-27 16:48:30,2
0.02654089012213507,0.016129032258064557,0.5724137931034483,0.0,0.09420407252320719,1,9,0,3,2024-11-04 08:07:15,2023-12-08 16:45:12,0
0.18120343463916624,0.8225806451612903,0.02413793103448276,0.0,0.3926467098554094,1,5,0,2,2024-11-04 08:07:03,2023-04-27 16:27:41,1
0.06436671109266097,0.5806451612903226,0.5413793103448277,0.0,0.05333901594469941,1,22,2,1,2024-11-04 08:09:14,2023-10-31 16:49:13,1
0.0460628372916166,0.7903225806451613,0.0,0.0,0.374225503317807,0,19,1,0,2024-11-04 08:07:12,2023-04-19 16:54:46,1
0.1613428302999847,0.04838709677419356,0.2482758620689655,0.0,0.06451825415658598,1,17,2,3,2024-11-04 08:10:41,2023-12-14 17:31:18,0
0.2807959535930434,0.11290322580645162,0.5172413793103449,0.0,0.10021249291634261,1,30,1,3,2024-11-04 08:12:17,2023-06-02 16:27:08,0
0.051525049706132975,0.33870967741935487,0.08275862068965517,0.0,0.40802471667050966,1,42,2,0,2024-11-04 08:10:37,2023-12-01 17:04:00,2
0.04379055692717779,0.6612903225806451,0.506896551724138,0.0,0.3956408365538906,1,8,1,2,2024-11-04 08:08:18,2023-01-04 16:09:43,1
0.02949048482597391,0.8064516129032258,0.09310344827586207,0.0,0.9869143084165615,1,41,2,0,2024-11-04 08:08:53,2023-07-31 16:51:50,2
0.0975660381480915,0.935483870967742,0.2862068965517241,0.75,0.3096366646746156,0,9,1,2,2024-11-04 08:12:10,2023-06-19 17:31:08,1
0.2832648736044048,0.06451612903225812,0.2482758620689655,0.0,0.11453509359839043,1,18,2,3,2024-11-04 08:06:37,2023-10-23 18:37:47,0
0.005675238698682515,0.5806451612903226,0.5206896551724138,0.0,0.8832149418619113,1,21,2,0,2024-11-04 08:10:21,2023-04-24 16:24:49,2
0.058320041949791346,0.14516129032258068,0.21724137931034482,0.0,0.08778491764134881,1,24,1,3,2024-11-04 08:12:13,2023-03-06 18:27:13,0
0.07609408114662763,0.016129032258064557,0.8724137931034484,0.5,0.01139973070337777,1,13,0,3,2024-11-04 08:07:23,2023-11-17 17:59:11,0
0.18891061635604886,0.3709677419354839,0.7000000000000001,0.0,0.6352227343892325,1,9,1,1,2024-11-04 08:08:03,2023-01-04 17:00:17,2
0.07526928707203566,0.4193548387096775,0.5137931034482759,0.0,0.06509032461469275,1,5,1,1,2024-11-04 08:06:52,2023-07-25 17:21:53,0
0.08617186305141035,0.5,0.3793103448275862,0.0,0.6232973173189458,1,27,0,1,2024-11-04 08:09:57,2023-09-20 17:09:14,2
0.4532270750944963,0.7741935483870968,0.296551724137931,0.0,0.2790426592470047,0,6,2,2,2024-11-04 08:11:27,2023-07-21 16:43:59,1
0.06020996744521401,0.6290322580645161,0.13103448275862067,0.0,0.6978943639295796,1,33,2,0,2024-11-04 08:12:20,2023-10-31 17:06:47,2
0.17978325941139198,0.25806451612903225,0.2,0.0,0.6376716799578376,1,10,2,0,2024-11-04 08:07:55,2023-12-25 16:30:09,2
0.3469269592955931,0.467741935483871,0.3310344827586207,0.0,0.07635964207615192,1,10,0,0,2024-11-04 08:11:45,2023-09-19 16:55:00,1
0.42043195175774,0.06451612903225812,0.044827586206896544,0.0,0.07681810512248427,1,36,1,3,2024-11-04 08:09:51,2023-02-16 18:56:44,0
0.09548493521816076,0.12903225806451613,0.5482758620689655,0.0,0.06305883586686825,1,7,1,3,2024-11-04 08:08:15,2023-09-04 17:46:20,0
0.003850859752234045,0.967741935483871,0.9379310344827586,0.0,0.3801794728212754,1,19,1,2,2024-11-04 08:07:15,2023-06-26 16:04:11,1
0.017632021674058862,0.11290322580645162,0.5965517241379311,0.75,0.09698174012943181,1,28,2,3,2024-11-04 08:07:01,2023-07-04 16:25:35,0
0.030511918547488474,0.19354838709677424,0.3172413793103448,0.0,0.5873617468383192,1,12,0,0,2024-11-04 08:09:30,2023-09-13 18:49:55,2
0.23183814372173306,0.6129032258064516,0.5793103448275863,0.0,0.4125959024697176,0,24,2,2,2024-11-04 08:08:25,2023-01-30 17:37:14,1
0.019374467434289583,0.7580645161290323,0.2655172413793103,0.0,0.6030583921929525,1,24,1,0,2024-11-04 08:11:09,2023-06-12 16:48:03,1
0.0017369835478162074,0.967741935483871,0.3379310344827586,0.0,0.5014274872124439,1,13,0,2,2024-11-04 08:12:20,2023-01-19 17:24:30,1
0.7330234438156832,0.04838709677419356,0.7758620689655172,0.0,0.039784777816842004,0,13,1,3,2024-11-04 08:08:00,2023-04-28 18:11:55,0
0.07579912167624375,0.5161290322580645,0.24482758620689654,0.0,0.1461683715621154,0,20,2,1,2024-11-04 08:11:29,2023-08-30 18:00:09,1
0.13910070134807404,0.16129032258064518,0.5482758620689655,0.0,0.18075813116479866,0,35,0,1,2024-11-04 08:07:18,2023-09-18 16:04:06,0
0.06273350958072058,0.16129032258064518,0.44482758620689655,0.0,0.6525213114732058,1,0,2,1,2024-11-04 08:10:18,2023-05-05 17:34:22,2
0.09332189910201229,0.6290322580645161,0.5551724137931034,0.0,0.4182561060622663,1,37,0,2,2024-11-04 08:08:40,2023-05-15 16:52:24,1
0.09191811051148158,0.8387096774193548,0.4551724137931034,0.25,0.8943256122868097,1,28,0,0,2024-11-04 08:08:14,2023-02-02 16:13:13,2
0.22296751076055846,0.7419354838709677,0.06206896551724138,0.0,0.20426410967081415,1,33,1,2,2024-11-04 08:08:20,2023-03-01 16:17:46,1
0.6347964779654351,0.19354838709677424,0.1206896551724138,0.0,0.6893791859121432,0,11,2,0,2024-11-04 08:09:09,2023-08-23 16:35:42,2
0.18675850466472943,0.04838709677419356,0.8172413793103449,0.0,0.0241755227789583,0,27,1,3,2024-11-04 08:08:32,2023-12-14 16:09:42,0
0.3170541196006031,0.5645161290322581,0.29310344827586204,0.0,0.37428600430632597,1,30,0,1,2024-11-04 08:10:54,2023-09-20 16:37:48,1
0.4486005811794009,0.9838709677419355,0.0896551724137931,0.0,0.26473350322907224,0,1,1,2,2024-11-04 08:11:57,2023-08-22 18:11:16,1
0.13830868054796916,0.03225806451612906,0.7862068965517242,0.0,0.007953191057416112,1,1,1,3,2024-11-04 08:08:12,2023-06-14 17:07:08,0
0.012317288994734428,0.7096774193548387,0.22413793103448276,0.0,0.23747041333603128,1,27,2,2,2024-11-04 08:07:59,2023-05-29 17:53:03,1
0.1454641788109856,0.33870967741935487,0.296551724137931,0.0,0.47582548557085036,0,4,2,1,2024-11-04 08:07:10,2023-07-03 17:56:59,2
0.20447792173742055,0.9193548387096775,0.09310344827586207,0.0,0.08655069747556265,0,23,2,2,2024-11-04 08:11:24,2023-08-29 18:30:36,1
0.1852181607638358,0.967741935483871,0.2068965517241379,0.0,0.32942788248556887,0,4,0,2,2024-11-04 08:08:17,2023-02-03 16:08:47,1
0.44249382769997164,0.03225806451612906,0.19655172413793104,0.0,0.6142141022426373,1,8,0,3,2024-11-04 08:07:19,2023-01-17 16:59:03,2
0.005227337280692172,0.09677419354838712,0.26206896551724135,0.0,0.03792874193572241,1,22,0,3,2024-11-04 08:09:03,2023-07-24 17:04:17,0
0.07390919618082108,0.532258064516129,0.36551724137931035,0.0,0.7562247114270907,0,4,1,0,2024-11-04 08:11:44,2023-06-14 17:17:34,2
0.18560051563285196,0.4032258064516129,0.09310344827586207,0.0,0.47943336118619584,1,11,0,1,2024-11-04 08:07:43,2023-10-27 17:26:53,2
0.15468439336668924,0.14516129032258068,0.40344827586206894,0.0,0.13090464439199534,1,7,1,1,2024-11-04 08:08:51,2023-10-17 17:24:47,0
0.05502086565142345,0.8064516129032258,0.3586206896551724,0.0,0.5890826638450799,1,27,0,0,2024-11-04 08:09:12,2023-05-29 16:20:29,1
0.049498568900347394,0.0,0.5724137931034483,0.0,0.25587010841104907,1,0,1,3,2024-11-04 08:07:13,2023-02-20 16:48:49,0
0.3577148288142629,0.12903225806451613,0.8758620689655173,0.0,0.36873604695952283,1,39,0,1,2024-11-04 08:07:15,2023-01-02 16:22:54,0
0.174949201424545,0.5161290322580645,0.37241379310344824,0.0,0.02262400854005065,1,25,2,1,2024-11-04 08:08:14,2023-05-01 17:11:47,1
0.02253162620988005,0.16129032258064518,0.13103448275862067,0.0,0.03410911286056069,1,31,2,3,2024-11-04 08:11:54,2023-10-04 16:47:33,0
0.03892918787825821,0.8064516129032258,0.09999999999999999,0.0,0.15404425580086842,0,17,1,2,2024-11-04 08:12:00,2023-10-30 16:49:25,1
0.25501431099652605,0.5806451612903226,0.1206896551724138,0.0,0.256298320963122,0,18,1,2,2024-11-04 08:06:58,2023-09-28 17:18:26,1
0.12843846271493806,0.16129032258064518,0.2068965517241379,0.0,0.04814265326412918,1,11,1,3,2024-11-04 08:10:13,2023-09-26 17:02:25,0
0.08688195066529747,0.0,0.3103448275862069,0.0,0.013595244353409131,1,39,1,3,2024-11-04 08:10:32,2023-01-16 18:57:13,0
0.02762240818020931,0.19354838709677424,0.13103448275862067,0.0,0.6353423918998589,0,30,2,0,2024-11-04 08:10:06,2023-12-18 16:06:14,2
0.030932508903406236,0.6612903225806451,0.1586206896551724,0.0,0.19713037089122665,0,15,1,1,2024-11-04 08:09:52,2023-02-03 18:03:56,1
0.010902575979374687,0.4032258064516129,0.4413793103448276,0.0,0.36388790107953933,1,17,0,1,2024-11-04 08:06:32,2023-03-10 18:26:19,2
0.027387533046385106,0.29032258064516125,0.25517241379310346,0.0,0.10586395747721636,1,35,1,0,2024-11-04 08:07:17,2023-03-27 17:02:44,0
0.040212807795669554,0.5645161290322581,0.41724137931034483,0.0,0.26575731440145367,1,20,1,2,2024-11-04 08:08:11,2023-05-08 17:42:36,1
0.06519150516725294,0.24193548387096775,0.14827586206896554,0.0,0.6586366169460581,1,36,0,0,2024-11-04 08:07:28,2023-03-14 16:21:01,2
0.6777458541807774,0.0,0.4103448275862069,0.0,0.04400035225019983,1,24,1,3,2024-11-04 08:11:48,2023-11-21 16:26:41,0
0.06353645480565448,0.4032258064516129,0.8172413793103449,0.0,0.16930462180495962,1,33,1,1,2024-11-04 08:06:50,2023-08-31 16:38:18,0
0.08521051366645546,0.4516129032258065,0.5172413793103449,0.0,0.5211084587776516,0,41,1,1,2024-11-04 08:09:29,2023-01-02 17:49:44,2
0.23309445257707184,0.5,0.5275862068965518,0.0,0.5479675365140272,0,28,1,1,2024-11-04 08:07:30,2023-07-31 17:04:29,2
0.03676615176210972,0.30645161290322587,0.33448275862068966,0.0,0.17907754815038396,1,5,1,1,2024-11-04 08:11:15,2023-08-17 16:44:38,0
0.17808451135047743,0.6129032258064516,0.5827586206896552,0.0,0.5424290071317222,1,10,2,1,2024-11-04 08:10:44,2023-12-06 17:10:35,2
0.08646682252179423,0.24193548387096775,0.3103448275862069,0.0,0.3562170479685449,1,34,0,0,2024-11-04 08:10:48,2023-02-28 17:28:13,0
0.030457296423343314,0.14516129032258068,0.4551724137931034,0.0,0.23163946250921802,1,22,2,3,2024-11-04 08:07:58,2023-06-19 17:50:29,0
0.13404815486464638,0.09677419354838712,0.33448275862068966,0.0,0.04369851954081095,0,32,1,3,2024-11-04 08:07:45,2023-01-02 18:35:07,0
0.08298193100133279,0.33870967741935487,0.5724137931034483,0.75,0.15848838952418665,0,20,2,1,2024-11-04 08:10:50,2023-08-07 16:57:22,0
0.06231838143721733,0.3709677419354839,0.03793103448275863,0.0,0.02466558078596162,0,12,1,1,2024-11-04 08:10:13,2023-11-27 16:16:19,0
0.2754976075509625,0.6774193548387097,0.5448275862068966,0.0,0.2489924904828584,1,32,2,1,2024-11-04 08:07:50,2023-11-13 17:07:10,1
0.06880202757324827,0.4516129032258065,0.23103448275862065,0.75,0.40543796329472254,1,1,0,1,2024-11-04 08:07:41,2023-05-04 16:25:15,2
0.44784133365378315,0.467741935483871,0.5896551724137932,0.0,0.5848946509731584,1,18,1,0,2024-11-04 08:10:34,2023-12-18 16:33:01,2
0.00442985426817278,0.7258064516129032,0.43103448275862066,0.0,0.06750162512377494,1,7,0,2,2024-11-04 08:11:23,2023-01-12 16:21:27,1
0.10773121545150649,0.5645161290322581,0.06896551724137931,0.0,0.3296046798186853,0,14,2,2,2024-11-04 08:06:40,2023-07-03 16:36:45,1
0.34833074788612384,0.6451612903225806,0.27586206896551724,0.0,0.527489968599987,1,27,1,2,2024-11-04 08:07:56,2023-10-23 17:17:18,1
0.007242893661648714,0.12903225806451613,0.1896551724137931,0.0,0.010592378623252952,1,39,0,3,2024-11-04 08:06:30,2023-05-15 16:51:28,0
0.2358801809084752,0.5,0.7931034482758621,0.0,0.13526004333215247,1,37,0,1,2024-11-04 08:10:16,2023-03-20 16:28:17,1
0.20478380563263346,0.532258064516129,0.19310344827586207,0.25,0.36254209020159606,1,13,0,1,2024-11-04 08:11:26,2023-06-08 17:20:53,1
0.350903449933361,0.5161290322580645,0.28965517241379307,0.0,0.5619372147630479,1,14,1,0,2024-11-04 08:08:38,2023-02-17 16:57:11,2
0.04270357665668902,0.5483870967741935,0.9724137931034483,0.0,0.45501045658751577,0,38,2,2,2024-11-04 08:10:39,2023-11-21 17:25:30,2
0.07617601433284538,0.5,0.6586206896551724,0.0,0.33320112746953273,1,22,1,1,2024-11-04 08:08:24,2023-01-16 17:53:00,1
0.27296314099062685,0.20967741935483875,0.9862068965517242,0.0,0.5904089799600559,1,38,1,1,2024-11-04 08:09:05,2023-08-02 16:01:17,2
0.005358430378640565,0.09677419354838712,0.13448275862068965,0.0,0.028812587432331324,1,0,2,3,2024-11-04 08:08:57,2023-01-17 16:47:41,0
0.06574318862111911,0.08064516129032262,0.2586206896551724,0.0,0.623652928684796,1,33,0,3,2024-11-04 08:06:39,2023-02-27 16:37:11,2
0.3158415084445804,0.6612903225806451,0.5862068965517242,0.0,0.42840951640215413,1,26,1,2,2024-11-04 08:06:50,2023-10-16 17:46:51,1
0.06502217658240293,0.25806451612903225,0.041379310344827586,1.0,0.014576704833827316,1,23,1,1,2024-11-04 08:08:55,2023-08-28 16:08:54,0
0.15330245362581663,0.3709677419354839,0.5448275862068966,0.0,0.3493360688743254,1,31,2,0,2024-11-04 08:06:41,2024-01-01 18:21:50,2
0.02302868753960104,0.04838709677419356,0.3172413793103448,0.0,0.02610752101232943,1,34,2,3,2024-11-04 08:09:11,2023-06-01 17:19:57,0
0.04193340470624222,0.7903225806451613,0.8586206896551725,0.0,0.7534436826548373,1,14,0,0,2024-11-04 08:08:06,2023-06-19 16:57:53,2
0.012197120321615068,0.7096774193548387,0.1206896551724138,0.0,0.2612667965869376,1,39,0,2,2024-11-04 08:08:22,2023-03-27 16:12:36,1
0.31052677576525595,0.532258064516129,0.49999999999999994,0.0,0.4962506192948408,1,3,0,2,2024-11-04 08:12:09,2023-10-09 16:48:50,2
0.05772466079660906,0.532258064516129,0.6793103448275862,0.0,0.3939891595673239,1,28,1,1,2024-11-04 08:09:59,2023-08-07 16:02:55,1
0.40039655662129386,0.5483870967741935,0.28965517241379307,1.0,0.6940673402891545,1,41,0,0,2024-11-04 08:07:12,2023-03-15 18:42:16,2
0.19111735017151346,0.04838709677419356,0.6379310344827587,0.0,0.013059474488413728,0,14,0,3,2024-11-04 08:08:37,2023-11-27 16:18:25,0
0.6286569512115188,0.7580645161290323,0.3275862068965517,0.0,0.06707946267055398,1,18,0,0,2024-11-04 08:07:02,2023-08-25 17:26:27,1
0.10018243789464484,0.016129032258064557,0.7862068965517242,0.0,0.0543204764251176,1,36,2,3,2024-11-04 08:11:05,2023-06-26 16:11:29,0
0.15185496733596976,0.1774193548387097,0.3896551724137931,0.0,0.4424733072999821,1,40,1,0,2024-11-04 08:09:58,2023-04-10 16:47:55,0
0.25674583233192777,0.3548387096774194,0.2689655172413793,0.0,0.5661474113307596,1,2,0,0,2024-11-04 08:08:00,2023-09-12 18:46:45,2
0.14279861915270162,0.5645161290322581,0.25517241379310346,0.0,0.3377602130710369,1,30,0,2,2024-11-04 08:09:09,2023-11-27 17:29:25,1
0.19925058445672839,0.06451612903225812,0.28965517241379307,0.0,0.051875564255747096,1,41,1,3,2024-11-04 08:12:08,2023-03-06 16:29:57,0
